id_wikidata	materia
Q1049476	Ciencias de la computación
Q1058748	Ciencias de la computación
Q1062677	Ciencias de la computación
Q1069090	Ciencias de la computación
Q1070421	Ciencias de la computación
Q1091461	Ciencias de la computación
Q11030584	Ciencias de la computación
Q11135	Ciencias de la computación
Q11216	Ciencias de la computación
Q11255	Ciencias de la computación
Q1125955	Ciencias de la computación
Q1140685	Ciencias de la computación
Q11660	Ciencias de la computación
Q118171	Ciencias de la computación
Q1189238	Ciencias de la computación
Q121117	Ciencias de la computación
Q1250322	Ciencias de la computación
Q128751	Ciencias de la computación
Q1301371	Ciencias de la computación
Q131164	Ciencias de la computación
Q13166	Ciencias de la computación
Q13407144	Ciencias de la computación
Q1366302	Ciencias de la computación
Q13741	Ciencias de la computación
Q1406	Ciencias de la computación
Q14116	Ciencias de la computación
Q1426186	Ciencias de la computación
Q14656	Ciencias de la computación
Q1508721	Ciencias de la computación
Q155972	Ciencias de la computación
Q15777	Ciencias de la computación
Q160710	Ciencias de la computación
Q163310	Ciencias de la computación
Q168210	Ciencias de la computación
Q170130	Ciencias de la computación
Q170519	Ciencias de la computación
Q171	Ciencias de la computación
Q173183	Ciencias de la computación
Q173212	Ciencias de la computación
Q173285	Ciencias de la computación
Q1747853	Ciencias de la computación
Q174948	Ciencias de la computación
Q174989	Ciencias de la computación
Q1753097	Ciencias de la computación
Q176165	Ciencias de la computación
Q178048	Ciencias de la computación
Q178648	Ciencias de la computación
Q180943	Ciencias de la computación
Q181551	Ciencias de la computación
Q181593	Ciencias de la computación
Q182270	Ciencias de la computación
Q183065	Ciencias de la computación
Q183197	Ciencias de la computación
Q183427	Ciencias de la computación
Q184754	Ciencias de la computación
Q184793	Ciencias de la computación
Q185092	Ciencias de la computación
Q186152	Ciencias de la computación
Q186885	Ciencias de la computación
Q188267	Ciencias de la computación
Q18845397	Ciencias de la computación
Q189088	Ciencias de la computación
Q189210	Ciencias de la computación
Q192525	Ciencias de la computación
Q19541	Ciencias de la computación
Q201339	Ciencias de la computación
Q201456	Ciencias de la computación
Q205084	Ciencias de la computación
Q211496	Ciencias de la computación
Q21198	Ciencias de la computación
Q212542	Ciencias de la computación
Q215206	Ciencias de la computación
Q216601	Ciencias de la computación
Q2192	Ciencias de la computación
Q220849	Ciencias de la computación
Q223679	Ciencias de la computación
Q224055	Ciencias de la computación
Q22645	Ciencias de la computación
Q229367	Ciencias de la computación
Q232207	Ciencias de la computación
Q23808	Ciencias de la computación
Q2407	Ciencias de la computación
Q250	Ciencias de la computación
Q251	Ciencias de la computación
Q254183	Ciencias de la computación
Q2635326	Ciencias de la computación
Q264164	Ciencias de la computación
Q275131	Ciencias de la computación
Q300914	Ciencias de la computación
Q30849	Ciencias de la computación
Q309157	Ciencias de la computación
Q3220391	Ciencias de la computación
Q3240252	Ciencias de la computación
Q327675	Ciencias de la computación
Q339072	Ciencias de la computación
Q3428776	Ciencias de la computación
Q3510521	Ciencias de la computación
Q35127	Ciencias de la computación
Q37045	Ciencias de la computación
Q3761391	Ciencias de la computación
Q388	Ciencias de la computación
Q390557	Ciencias de la computación
Q3909444	Ciencias de la computación
Q3913	Ciencias de la computación
Q3932296	Ciencias de la computación
Q3951866	Ciencias de la computación
Q3960105	Ciencias de la computación
Q3960106	Ciencias de la computación
Q3962	Ciencias de la computación
Q3966	Ciencias de la computación
Q40056	Ciencias de la computación
Q4011400	Ciencias de la computación
Q42591	Ciencias de la computación
Q42979	Ciencias de la computación
Q4321	Ciencias de la computación
Q44127	Ciencias de la computación
Q442781	Ciencias de la computación
Q4439	Ciencias de la computación
Q4479242	Ciencias de la computación
Q46441	Ciencias de la computación
Q466	Ciencias de la computación
Q47146	Ciencias de la computación
Q47506	Ciencias de la computación
Q47607	Ciencias de la computación
Q483639	Ciencias de la computación
Q48493	Ciencias de la computación
Q486598	Ciencias de la computación
Q5082128	Ciencias de la computación
Q52	Ciencias de la computación
Q5254619	Ciencias de la computación
Q5295	Ciencias de la computación
Q5300	Ciencias de la computación
Q54277	Ciencias de la computación
Q55813	Ciencias de la computación
Q56155	Ciencias de la computación
Q5830907	Ciencias de la computación
Q604733	Ciencias de la computación
Q60864	Ciencias de la computación
Q620615	Ciencias de la computación
Q620620	Ciencias de la computación
Q624546	Ciencias de la computación
Q628036	Ciencias de la computación
Q638608	Ciencias de la computación
Q639681	Ciencias de la computación
Q6473564	Ciencias de la computación
Q651022	Ciencias de la computación
Q6661985	Ciencias de la computación
Q68	Ciencias de la computación
Q722507	Ciencias de la computación
Q7247260	Ciencias de la computación
Q7247856	Ciencias de la computación
Q7397	Ciencias de la computación
Q746242	Ciencias de la computación
Q75	Ciencias de la computación
Q7987	Ciencias de la computación
Q80006	Ciencias de la computación
Q80535	Ciencias de la computación
Q81414	Ciencias de la computación
Q815844	Ciencias de la computación
Q818930	Ciencias de la computación
Q81945	Ciencias de la computación
Q82753	Ciencias de la computación
Q82828	Ciencias de la computación
Q8366	Ciencias de la computación
Q838092	Ciencias de la computación
Q838119	Ciencias de la computación
Q842936	Ciencias de la computación
Q844718	Ciencias de la computación
Q846324	Ciencias de la computación
Q8513	Ciencias de la computación
Q860372	Ciencias de la computación
Q868454	Ciencias de la computación
Q869548	Ciencias de la computación
Q877977	Ciencias de la computación
Q8789	Ciencias de la computación
Q8799	Ciencias de la computación
Q8805	Ciencias de la computación
Q8811	Ciencias de la computación
Q8815	Ciencias de la computación
Q8819	Ciencias de la computación
Q9135	Ciencias de la computación
Q9143	Ciencias de la computación
Q9158	Ciencias de la computación
Q920890	Ciencias de la computación
Q93241	Ciencias de la computación
Q93312	Ciencias de la computación
Q934729	Ciencias de la computación
Q94	Ciencias de la computación
Q9662	Ciencias de la computación
Q1024999	Literatura
Q102932	Literatura
Q1029676	Literatura
Q1032190	Literatura
Q1045266	Literatura
Q1053313	Literatura
Q1055609	Literatura
Q1058842	Literatura
Q1064	Literatura
Q1067	Literatura
Q1081300	Literatura
Q1092339	Literatura
Q1092462	Literatura
Q1094598	Literatura
Q1094908	Literatura
Q11033	Literatura
Q1113267	Literatura
Q1131281	Literatura
Q1132008	Literatura
Q11336	Literatura
Q1135521	Literatura
Q1159457	Literatura
Q11690026	Literatura
Q1179618	Literatura
Q1179737	Literatura
Q1193736	Literatura
Q1195304	Literatura
Q1209449	Literatura
Q1216707	Literatura
Q1217941	Literatura
Q1219705	Literatura
Q1227375	Literatura
Q1232053	Literatura
Q1245589	Literatura
Q1246333	Literatura
Q1246391	Literatura
Q1248697	Literatura
Q12807	Literatura
Q131719	Literatura
Q131808	Literatura
Q1328015	Literatura
Q133641	Literatura
Q134221	Literatura
Q1349158	Literatura
Q1352178	Literatura
Q1362030	Literatura
Q1377174	Literatura
Q1394847	Literatura
Q1394860	Literatura
Q1401	Literatura
Q1402	Literatura
Q1402912	Literatura
Q1403	Literatura
Q14185	Literatura
Q1431376	Literatura
Q14378	Literatura
Q1457297	Literatura
Q1473417	Literatura
Q149537	Literatura
Q1517519	Literatura
Q15221996	Literatura
Q153670	Literatura
Q15402102	Literatura
Q154611	Literatura
Q154756	Literatura
Q16166477	Literatura
Q1618027	Literatura
Q161933	Literatura
Q16266320	Literatura
Q1632269	Literatura
Q16323364	Literatura
Q1638370	Literatura
Q16438	Literatura
Q165534	Literatura
Q16619154	Literatura
Q166234	Literatura
Q168962	Literatura
Q172599	Literatura
Q1753902	Literatura
Q1754072	Literatura
Q1766450	Literatura
Q1768303	Literatura
Q177854	Literatura
Q18081	Literatura
Q18084	Literatura
Q185427	Literatura
Q1858041	Literatura
Q18590159	Literatura
Q186162	Literatura
Q187998	Literatura
Q191089	Literatura
Q19140289	Literatura
Q191489	Literatura
Q191850	Literatura
Q191890	Literatura
Q19287983	Literatura
Q193217	Literatura
Q193236	Literatura
Q1935489	Literatura
Q19622368	Literatura
Q19814	Literatura
Q1983009	Literatura
Q199588	Literatura
Q19984772	Literatura
Q2022	Literatura
Q20630333	Literatura
Q2080788	Literatura
Q210854	Literatura
Q21192549	Literatura
Q213457	Literatura
Q213482	Literatura
Q214078	Literatura
Q215198	Literatura
Q216478	Literatura
Q216582	Literatura
Q21670147	Literatura
Q219491	Literatura
Q2238230	Literatura
Q2246931	Literatura
Q2249636	Literatura
Q2250271	Literatura
Q2271183	Literatura
Q2279483	Literatura
Q231781	Literatura
Q232913	Literatura
Q2356529	Literatura
Q2397918	Literatura
Q240576	Literatura
Q241087	Literatura
Q242095	Literatura
Q2450161	Literatura
Q2457695	Literatura
Q2465530	Literatura
Q250414	Literatura
Q25106	Literatura
Q25120	Literatura
Q2541435	Literatura
Q255368	Literatura
Q2566559	Literatura
Q256922	Literatura
Q2571696	Literatura
Q2630581	Literatura
Q2641199	Literatura
Q2641504	Literatura
Q2663007	Literatura
Q268166	Literatura
Q270227	Literatura
Q271814	Literatura
Q274404	Literatura
Q275979	Literatura
Q2778917	Literatura
Q2827083	Literatura
Q28491	Literatura
Q28669829	Literatura
Q28730	Literatura
Q29473	Literatura
Q29521085	Literatura
Q296244	Literatura
Q296272	Literatura
Q3021244	Literatura
Q302218	Literatura
Q309786	Literatura
Q311674	Literatura
Q311802	Literatura
Q316876	Literatura
Q317142	Literatura
Q317267	Literatura
Q319557	Literatura
Q3204179	Literatura
Q3209720	Literatura
Q3210444	Literatura
Q3221445	Literatura
Q3231688	Literatura
Q3233315	Literatura
Q32833	Literatura
Q328747	Literatura
Q332489	Literatura
Q334188	Literatura
Q338478	Literatura
Q3388095	Literatura
Q3473948	Literatura
Q3484042	Literatura
Q35222	Literatura
Q3538152	Literatura
Q3602853	Literatura
Q3602986	Literatura
Q3603993	Literatura
Q3607564	Literatura
Q3612319	Literatura
Q3612364	Literatura
Q3614629	Literatura
Q3614974	Literatura
Q3620859	Literatura
Q3655711	Literatura
Q3655724	Literatura
Q366270	Literatura
Q3664263	Literatura
Q3676454	Literatura
Q3678183	Literatura
Q3680468	Literatura
Q368206	Literatura
Q3684237	Literatura
Q3686204	Literatura
Q3687261	Literatura
Q3713933	Literatura
Q3718889	Literatura
Q3724493	Literatura
Q3730656	Literatura
Q3730666	Literatura
Q3731066	Literatura
Q3743412	Literatura
Q3751591	Literatura
Q37560	Literatura
Q375998	Literatura
Q3762204	Literatura
Q3771771	Literatura
Q3772477	Literatura
Q37853	Literatura
Q378645	Literatura
Q378658	Literatura
Q3790944	Literatura
Q3791315	Literatura
Q3791396	Literatura
Q3792578	Literatura
Q3792632	Literatura
Q3792638	Literatura
Q3792984	Literatura
Q3793899	Literatura
Q3794211	Literatura
Q3795058	Literatura
Q3795119	Literatura
Q3795657	Literatura
Q3797326	Literatura
Q3798919	Literatura
Q3801281	Literatura
Q3804209	Literatura
Q3817873	Literatura
Q3817893	Literatura
Q3821511	Literatura
Q3821715	Literatura
Q3821831	Literatura
Q3822537	Literatura
Q3822884	Literatura
Q3822967	Literatura
Q3823572	Literatura
Q3823759	Literatura
Q3823943	Literatura
Q3824693	Literatura
Q3828360	Literatura
Q3828598	Literatura
Q3828908	Literatura
Q3831119	Literatura
Q3831189	Literatura
Q3832975	Literatura
Q3833332	Literatura
Q3855153	Literatura
Q3858037	Literatura
Q3866233	Literatura
Q3866451	Literatura
Q3869127	Literatura
Q3878016	Literatura
Q3880609	Literatura
Q3880858	Literatura
Q3880861	Literatura
Q3884062	Literatura
Q3884066	Literatura
Q3884075	Literatura
Q3884076	Literatura
Q3884085	Literatura
Q3884093	Literatura
Q3884099	Literatura
Q3886794	Literatura
Q389380	Literatura
Q3895154	Literatura
Q3897842	Literatura
Q3902076	Literatura
Q3902653	Literatura
Q3902654	Literatura
Q3906988	Literatura
Q3906998	Literatura
Q3907003	Literatura
Q3909466	Literatura
Q3921796	Literatura
Q3924076	Literatura
Q3926645	Literatura
Q3927678	Literatura
Q3929379	Literatura
Q3935126	Literatura
Q3935840	Literatura
Q3935849	Literatura
Q3937297	Literatura
Q3950814	Literatura
Q3954040	Literatura
Q3955454	Literatura
Q3958154	Literatura
Q3964389	Literatura
Q3966553	Literatura
Q3976804	Literatura
Q3980923	Literatura
Q3982439	Literatura
Q4003208	Literatura
Q4004349	Literatura
Q4004472	Literatura
Q4006171	Literatura
Q4010225	Literatura
Q40185	Literatura
Q4024389	Literatura
Q4302	Literatura
Q43440	Literatura
Q444143	Literatura
Q44601	Literatura
Q448	Literatura
Q4489699	Literatura
Q4501	Literatura
Q451312	Literatura
Q466811	Literatura
Q468658	Literatura
Q468662	Literatura
Q470067	Literatura
Q471523	Literatura
Q471831	Literatura
Q472246	Literatura
Q475477	Literatura
Q47783	Literatura
Q48900	Literatura
Q48922	Literatura
Q492173	Literatura
Q495300	Literatura
Q504	Literatura
Q507738	Literatura
Q509504	Literatura
Q510621	Literatura
Q51178	Literatura
Q521191	Literatura
Q529146	Literatura
Q542036	Literatura
Q542039	Literatura
Q550318	Literatura
Q555291	Literatura
Q55996	Literatura
Q5641190	Literatura
Q580462	Literatura
Q585401	Literatura
Q5977111	Literatura
Q604448	Literatura
Q630832	Literatura
Q631635	Literatura
Q638094	Literatura
Q641651	Literatura
Q641668	Literatura
Q6502703	Literatura
Q650906	Literatura
Q654562	Literatura
Q655618	Literatura
Q660359	Literatura
Q666014	Literatura
Q667340	Literatura
Q669479	Literatura
Q670694	Literatura
Q685342	Literatura
Q704179	Literatura
Q714946	Literatura
Q723569	Literatura
Q723643	Literatura
Q733342	Literatura
Q736348	Literatura
Q73880	Literatura
Q741862	Literatura
Q745578	Literatura
Q769831	Literatura
Q774625	Literatura
Q7791	Literatura
Q779955	Literatura
Q780989	Literatura
Q805130	Literatura
Q818632	Literatura
Q823002	Literatura
Q83003	Literatura
Q83038	Literatura
Q83174	Literatura
Q835520	Literatura
Q836036	Literatura
Q846094	Literatura
Q85861623	Literatura
Q86670010	Literatura
Q873000	Literatura
Q876333	Literatura
Q901417	Literatura
Q921273	Literatura
Q924424	Literatura
Q963619	Literatura
Q964699	Literatura
Q982945	Literatura
Q983263	Literatura
Q995950	Literatura
Q1180565	Literatura
Q1203607	Literatura
Q1230918	Literatura
Q1233645	Literatura
Q1234585	Literatura
Q1390924	Literatura
Q1469987	Literatura
Q172048	Literatura
Q180081	Literatura
Q184890	Literatura
Q193058	Literatura
Q2038843	Literatura
Q204058	Literatura
Q212667	Literatura
Q266459	Literatura
Q298729	Literatura
Q311287	Literatura
Q314677	Literatura
Q350781	Literatura
Q3950773	Literatura
Q3974136	Literatura
Q47130	Literatura
Q47160	Literatura
Q475025	Literatura
Q611895	Literatura
Q678909	Literatura
Q861986	Literatura
Q1022111	Matemática
Q102761	Matemática
Q1062932	Matemática
Q1065257	Matemática
Q1068675	Matemática
Q1069998	Matemática
Q1071270	Matemática
Q10764194	Matemática
Q1079958	Matemática
Q10955875	Matemática
Q11197	Matemática
Q11203	Matemática
Q11214	Matemática
Q1122484	Matemática
Q11229	Matemática
Q1129196	Matemática
Q11345	Matemática
Q11348	Matemática
Q11352	Matemática
Q1136880	Matemática
Q114326	Matemática
Q1147832	Matemática
Q115089	Matemática
Q11518	Matemática
Q11567	Matemática
Q11570	Matemática
Q11573	Matemática
Q11574	Matemática
Q11582	Matemática
Q1197114	Matemática
Q1203075	Matemática
Q120976	Matemática
Q1217677	Matemática
Q1226939	Matemática
Q124255	Matemática
Q1244890	Matemática
Q12503	Matemática
Q12507	Matemática
Q1256164	Matemática
Q12916	Matemática
Q130901	Matemática
Q130998	Matemática
Q131752	Matemática
Q133250	Matemática
Q134237	Matemática
Q1379344	Matemática
Q1401935	Matemática
Q147572	Matemática
Q1509757	Matemática
Q15140913	Matemática
Q152415	Matemática
Q157002	Matemática
Q158688	Matemática
Q16021	Matemática
Q161519	Matemática
Q164	Matemática
Q164321	Matemática
Q1645406	Matemática
Q165301	Matemática
Q165309	Matemática
Q165474	Matemática
Q16592298	Matemática
Q166154	Matemática
Q167	Matemática
Q170008	Matemática
Q170058	Matemática
Q170181	Matemática
Q17278	Matemática
Q17285	Matemática
Q173523	Matemática
Q173817	Matemática
Q174728	Matemática
Q17628883	Matemática
Q177051	Matemática
Q177239	Matemática
Q177646	Matemática
Q179436	Matemática
Q180544	Matemática
Q180907	Matemática
Q181658	Matemática
Q182003	Matemática
Q185359	Matemática
Q185837	Matemática
Q188191	Matemática
Q188804	Matemática
Q189136	Matemática
Q1900125	Matemática
Q190557	Matemática
Q191884	Matemática
Q192439	Matemática
Q193286	Matemática
Q193623	Matemática
Q193796	Matemática
Q193885	Matemática
Q194404	Matemática
Q1971429	Matemática
Q19821	Matemática
Q19985151	Matemática
Q200227	Matemática
Q202805	Matemática
Q203066	Matemática
Q204037	Matemática
Q205	Matemática
Q205034	Matemática
Q206049	Matemática
Q207648	Matemática
Q208216	Matemática
Q209	Matemática
Q210	Matemática
Q211459	Matemática
Q21199	Matemática
Q212794	Matemática
Q215382	Matemática
Q2258559	Matemática
Q226183	Matemática
Q229102	Matemática
Q238231	Matemática
Q242767	Matemática
Q243723	Matemática
Q244761	Matemática
Q26382	Matemática
Q26401	Matemática
Q2704282	Matemática
Q273328	Matemática
Q275447	Matemática
Q27809	Matemática
Q2802178	Matemática
Q28113351	Matemática
Q29175	Matemática
Q304479	Matemática
Q3064117	Matemática
Q3064603	Matemática
Q3064604	Matemática
Q3080284	Matemática
Q32043	Matemática
Q322666	Matemática
Q3250296	Matemática
Q33456	Matemática
Q33540	Matemática
Q3358290	Matemática
Q36161	Matemática
Q3617415	Matemática
Q36253	Matemática
Q3650501	Matemática
Q36810	Matemática
Q3710001	Matemática
Q3710003	Matemática
Q3710006	Matemática
Q3710007	Matemática
Q3710008	Matemática
Q37105	Matemática
Q37221	Matemática
Q3730872	Matemática
Q3730878	Matemática
Q3730882	Matemática
Q3730901	Matemática
Q3748394	Matemática
Q3748395	Matemática
Q37555	Matemática
Q3760348	Matemática
Q38526	Matemática
Q38918	Matemática
Q389813	Matemática
Q3926560	Matemática
Q3930272	Matemática
Q3952676	Matemática
Q3962179	Matemática
Q3962183	Matemática
Q3983979	Matemática
Q3983985	Matemática
Q3984001	Matemática
Q3984062	Matemática
Q3984067	Matemática
Q3997732	Matemática
Q3998560	Matemática
Q3998573	Matemática
Q40112	Matemática
Q40276	Matemática
Q40754	Matemática
Q41118	Matemática
Q41159	Matemática
Q41299	Matemática
Q41803	Matemática
Q423189	Matemática
Q42344	Matemática
Q426221	Matemática
Q4291933	Matemática
Q43260	Matemática
Q44946	Matemática
Q46303	Matemática
Q47306354	Matemática
Q48297	Matemática
Q484298	Matemática
Q484623	Matemática
Q484632	Matemática
Q484637	Matemática
Q4897191	Matemática
Q49008	Matemática
Q50695	Matemática
Q50698	Matemática
Q50701	Matemática
Q50708	Matemática
Q53875	Matemática
Q541961	Matemática
Q579258	Matemática
Q579486	Matemática
Q582659	Matemática
Q583960	Matemática
Q601053	Matemática
Q609647	Matemática
Q6265342	Matemática
Q62912	Matemática
Q6498784	Matemática
Q655275	Matemática
Q66055	Matemática
Q6615800	Matemática
Q683560	Matemática
Q714886	Matemática
Q725939	Matemática
Q735660	Matemática
Q746863	Matemática
Q7559698	Matemática
Q80091	Matemática
Q8084	Matemática
Q812880	Matemática
Q81365	Matemática
Q82435	Matemática
Q828224	Matemática
Q845060	Matemática
Q845118	Matemática
Q846505	Matemática
Q846677	Matemática
Q847204	Matemática
Q858520	Matemática
Q875937	Matemática
Q908686	Matemática
Q93344	Matemática
Q937378	Matemática
Q101017	Ciencias
Q101274	Ciencias
Q101949	Ciencias
Q102192	Ciencias
Q1074	Ciencias
Q10872	Ciencias
Q11101	Ciencias
Q1111	Ciencias
Q11379	Ciencias
Q11398	Ciencias
Q11421	Ciencias
Q11651	Ciencias
Q121610	Ciencias
Q122508	Ciencias
Q124291	Ciencias
Q12705	Ciencias
Q127993	Ciencias
Q134267	Ciencias
Q1364	Ciencias
Q14890574	Ciencias
Q155640	Ciencias
Q1664027	Ciencias
Q170196	Ciencias
Q170430	Ciencias
Q178605	Ciencias
Q179635	Ciencias
Q184274	Ciencias
Q184996	Ciencias
Q186368	Ciencias
Q186517	Ciencias
Q19088	Ciencias
Q191934	Ciencias
Q192627	Ciencias
Q192995	Ciencias
Q193927	Ciencias
Q213449	Ciencias
Q23384	Ciencias
Q25358	Ciencias
Q2632167	Ciencias
Q2640512	Ciencias
Q26513	Ciencias
Q2672914	Ciencias
Q283	Ciencias
Q29996	Ciencias
Q3294789	Ciencias
Q33971	Ciencias
Q34740	Ciencias
Q3559	Ciencias
Q35758	Ciencias
Q36133	Ciencias
Q36732	Ciencias
Q3676496	Ciencias
Q3676498	Ciencias
Q37187	Ciencias
Q37868	Ciencias
Q3863	Ciencias
Q40015	Ciencias
Q41500	Ciencias
Q42395	Ciencias
Q427030	Ciencias
Q494603	Ciencias
Q506	Ciencias
Q5113	Ciencias
Q60186	Ciencias
Q6583695	Ciencias
Q712604	Ciencias
Q7239	Ciencias
Q7377	Ciencias
Q7391292	Ciencias
Q877674	Ciencias
Q9121	Ciencias
Q9377	Ciencias
Q943313	Ciencias
Q953219	Ciencias
Q9606	Ciencias
Q97372079	Ciencias
Q988343	Ciencias
Q995745	Ciencias
Q1	Ciencias
Q1037499	Ciencias
Q103983	Ciencias
Q106032	Ciencias
Q107099	Ciencias
Q107410	Ciencias
Q108376	Ciencias
Q1129469	Ciencias
Q1164398	Ciencias
Q11663	Ciencias
Q1247570	Ciencias
Q131123	Ciencias
Q134783	Ciencias
Q1378741	Ciencias
Q1384267	Ciencias
Q15316	Ciencias
Q162167	Ciencias
Q162219	Ciencias
Q165	Ciencias
Q16531303	Ciencias
Q165848	Ciencias
Q167287	Ciencias
Q167903	Ciencias
Q16817	Ciencias
Q170321	Ciencias
Q170332	Ciencias
Q170350	Ciencias
Q178043	Ciencias
Q178977	Ciencias
Q179177	Ciencias
Q180184	Ciencias
Q180600	Ciencias
Q184395	Ciencias
Q184554	Ciencias
Q186167	Ciencias
Q188719	Ciencias
Q191218	Ciencias
Q2	Ciencias
Q208791	Ciencias
Q210539	Ciencias
Q22656	Ciencias
Q23392	Ciencias
Q241284	Ciencias
Q25257	Ciencias
Q25261	Ciencias
Q2623458	Ciencias
Q26388	Ciencias
Q2976560	Ciencias
Q301920	Ciencias
Q318	Ciencias
Q321	Ciencias
Q323	Ciencias
Q3230	Ciencias
Q338	Ciencias
Q34027	Ciencias
Q36477	Ciencias
Q3748186	Ciencias
Q380971	Ciencias
Q3866304	Ciencias
Q3866557	Ciencias
Q38768	Ciencias
Q3983121	Ciencias
Q40157	Ciencias
Q405	Ciencias
Q40614	Ciencias
Q40631	Ciencias
Q42045	Ciencias
Q42278	Ciencias
Q43533	Ciencias
Q437882	Ciencias
Q44235	Ciencias
Q47069	Ciencias
Q47089	Ciencias
Q491689	Ciencias
Q495423	Ciencias
Q5151	Ciencias
Q52109	Ciencias
Q523	Ciencias
Q525	Ciencias
Q544	Ciencias
Q577185	Ciencias
Q634	Ciencias
Q6472	Ciencias
Q674775	Ciencias
Q6999	Ciencias
Q742139	Ciencias
Q752112	Ciencias
Q756914	Ciencias
Q757520	Ciencias
Q7692360	Ciencias
Q777913	Ciencias
Q7937	Ciencias
Q7944	Ciencias
Q7946	Ciencias
Q7950	Ciencias
Q80026	Ciencias
Q8063	Ciencias
Q8070	Ciencias
Q8072	Ciencias
Q8074	Ciencias
Q8094	Ciencias
Q81041	Ciencias
Q81659	Ciencias
Q82480	Ciencias
Q826582	Ciencias
Q83169	Ciencias
Q83371	Ciencias
Q891130	Ciencias
Q9430	Ciencias
Q1001	Historia
Q1003	Historia
Q101362	Historia
Q101373	Historia
Q101534	Historia
Q101935	Historia
Q102083	Historia
Q102416	Historia
Q1031802	Historia
Q103237	Historia
Q104057283	Historia
Q1042024	Historia
Q1047682	Historia
Q1048	Historia
Q1048468	Historia
Q1052120	Historia
Q105763	Historia
Q1061030	Historia
Q1065	Historia
Q106997429	Historia
Q10701282	Historia
Q1072140	Historia
Q10749030	Historia
Q10806	Historia
Q1080711	Historia
Q10859	Historia
Q109251	Historia
Q1108445	Historia
Q1109552	Historia
Q1114493	Historia
Q1118145	Historia
Q1123201	Historia
Q112754	Historia
Q1134177	Historia
Q1136575	Historia
Q1140370	Historia
Q11409	Historia
Q11427	Historia
Q1143413	Historia
Q11464	Historia
Q11471	Historia
Q114717	Historia
Q1159675	Historia
Q11698	Historia
Q11768	Historia
Q1187312	Historia
Q1187484	Historia
Q1192894	Historia
Q1202252	Historia
Q1209716	Historia
Q12132	Historia
Q122371	Historia
Q1238338	Historia
Q12444025	Historia
Q1247524	Historia
Q1248722	Historia
Q12490507	Historia
Q124988	Historia
Q1250763	Historia
Q12519	Historia
Q12536	Historia
Q12539	Historia
Q12544	Historia
Q12546	Historia
Q12548	Historia
Q12551	Historia
Q12557	Historia
Q12560	Historia
Q12562	Historia
Q12567	Historia
Q1257878	Historia
Q126065	Historia
Q126236	Historia
Q127013	Historia
Q12713481	Historia
Q12725	Historia
Q12760	Historia
Q127912	Historia
Q128135	Historia
Q128160	Historia
Q128168	Historia
Q1284512	Historia
Q129167	Historia
Q129286	Historia
Q1294142	Historia
Q130221	Historia
Q130796	Historia
Q1321131	Historia
Q13218676	Historia
Q133032	Historia
Q133132	Historia
Q13405524	Historia
Q134178	Historia
Q13420283	Historia
Q13468437	Historia
Q134840	Historia
Q1348910	Historia
Q13582	Historia
Q136407	Historia
Q1365292	Historia
Q1378456	Historia
Q1394	Historia
Q1405	Historia
Q1410539	Historia
Q1412733	Historia
Q1420791	Historia
Q1421436	Historia
Q1435490	Historia
Q1436	Historia
Q1439991	Historia
Q1456635	Historia
Q1463832	Historia
Q1463845	Historia
Q1463941	Historia
Q146924	Historia
Q148540	Historia
Q148836	Historia
Q148837	Historia
Q14947899	Historia
Q1496	Historia
Q150611	Historia
Q150642	Historia
Q1507074	Historia
Q150812	Historia
Q15098088	Historia
Q151060	Historia
Q151090	Historia
Q151340	Historia
Q15140974	Historia
Q1517385	Historia
Q15212432	Historia
Q152989	Historia
Q153650	Historia
Q153660	Historia
Q153688	Historia
Q154278	Historia
Q154439	Historia
Q154720	Historia
Q154764	Historia
Q1550557	Historia
Q156312	Historia
Q156733	Historia
Q1570124	Historia
Q1570397	Historia
Q1570510	Historia
Q15733698	Historia
Q157648	Historia
Q15890801	Historia
Q15912661	Historia
Q15978631	Historia
Q160077	Historia
Q1605411	Historia
Q1610116	Historia
Q161549	Historia
Q161859	Historia
Q162297	Historia
Q162362	Historia
Q162401	Historia
Q163891	Historia
Q164348	Historia
Q165005	Historia
Q165425	Historia
Q165725	Historia
Q166092	Historia
Q166224	Historia
Q1675084	Historia
Q168182	Historia
Q168691	Historia
Q169759	Historia
Q170153	Historia
Q170161	Historia
Q170541	Historia
Q170770	Historia
Q171043	Historia
Q17161	Historia
Q17167	Historia
Q172579	Historia
Q172771	Historia
Q172991	Historia
Q173100	Historia
Q174306	Historia
Q174361	Historia
Q1754940	Historia
Q175582	Historia
Q1765465	Historia
Q177819	Historia
Q1778604	Historia
Q177918	Historia
Q178354	Historia
Q178790	Historia
Q178897	Historia
Q179164	Historia
Q179250	Historia
Q179684	Historia
Q179788	Historia
Q179840	Historia
Q179876	Historia
Q179997	Historia
Q180548	Historia
Q180568	Historia
Q181026	Historia
Q181264	Historia
Q182062	Historia
Q182274	Historia
Q182865	Historia
Q182897	Historia
Q183225	Historia
Q183725	Historia
Q184183	Historia
Q184313	Historia
Q184558	Historia
Q184725	Historia
Q184928	Historia
Q18550	Historia
Q185565	Historia
Q185598	Historia
Q185729	Historia
Q18578423	Historia
Q187149	Historia
Q187336	Historia
Q187650	Historia
Q187742	Historia
Q188063	Historia
Q18817	Historia
Q188468	Historia
Q188494	Historia
Q188712	Historia
Q1890411	Historia
Q189072	Historia
Q189266	Historia
Q189508	Historia
